region,income_group,demo_group,demo_subgroup,has_account,borrowed_any,credit_card,biz_loan_source,biz_loan,loan_purpose_group,loan_purpose,saved_old_age,saved_for_purchase,saved_no_purpose,mobile_pay_s_r,digital_payment_other,mobile_payment,mobile_payment_bill,govt_digital_pay,govt_digital_pay_acc,digital_pay,digital_pay_acc,govt_payment_recv,fin_resilience,emergency_funds,prefer_digital_acc,prefer_digital_fin,prefer_digital,saved_any,region_clean
Latin America & Caribbean (excluding high income),Upper middle income,education,secondary edu or more,0.557992709104324,0.388809583605138,0.2093644349994787,0.195842671351762,0.195842671351762,0.172169642445947,0.172169642445947,0.390002903032742,0.558221620550465,0.44177837944953424,0.187982264175781,0.644294278158643,0.177422143663892,0.428526902168732,0.16507292441771929,0.15079133845919118,0.290419320305861,0.18746257954976336,0.17626217742813682,0.13478447063669666,0.21534624322119483,0.14651195712951828,0.14270765551815112,0.131498281350603,0.549645861673749,Latin America & Caribbean
Latin America & Caribbean (excluding high income),Upper middle income,education,prim edu or less,0.327172958876769,0.260935744571618,0.03871156309942819,0.048389547502637076,0.048389547502637104,0.0821569275468064,0.0821569275468064,0.28392743992668124,0.31643657929849,0.6835634207015104,0.166344846224132,0.652537731357645,0.164913894853627,0.453431986679404,0.0647823339548082,0.04280652892059433,0.11897628352107803,0.057373180581938465,0.04800351094792288,0.22411326651517122,0.11877017971870392,0.16026023268404205,0.13473652433858685,0.114295376652334,0.298751971306005,Latin America & Caribbean
Sub-Saharan Africa (excluding high income),Low income,education,secondary edu or more,0.47169662358529,0.522180502343857,0.26346731161281023,0.24252746586984755,0.24252746586984755,0.15473631751521688,0.1517497229944811,0.2868031782046845,0.533706885695135,0.4662931143048644,0.22764235573850156,0.373816309888812,0.20028539595654601,0.22536047394096,0.17582492638609784,0.1628944761007176,0.264892725670595,0.1796001445122461,0.26519099161160725,0.121209738031749,0.23074610536222545,0.1408151209301555,0.17451360424008788,0.195715432748284,0.540658560791438,Sub-Saharan Africa
Sub-Saharan Africa (excluding high income),Low income,education,prim edu or less,0.170548817725658,0.35957102614951,0.09021644042636592,0.08093708377022765,0.08093708377022768,0.09371305331481489,0.09935309467215929,0.1816737515515584,0.37471128489427,0.6252887151057309,0.08730419148750956,0.157549108716263,0.08576550936087185,0.10101982929856801,0.0586717337163245,0.071474154636289,0.11053843896731802,0.07461005482220598,0.10615835754606107,0.1213823242336993,0.12138347807012244,0.08381629196407087,0.08920820782092934,0.07389549637080012,0.345986184311441,Sub-Saharan Africa
Latin America & Caribbean (excluding high income),Lower middle income,education,secondary edu or more,0.421691851334312,0.453941834742253,0.24835762525673016,0.137614267929822,0.137614267929822,0.174259065493535,0.174259065493535,0.38224436848499543,0.5359306561645452,0.4640693438354545,0.24203223731735543,0.17734318420108797,0.23435651222801232,0.25738261167954696,0.16948720490524938,0.18115734394518376,0.2627837781068529,0.1933919386318882,0.20394904034981903,0.11923967414613337,0.22911416710386756,0.1391399950266902,0.13052108826259534,0.11604059448578702,0.533425591323298,Latin America & Caribbean
Latin America & Caribbean (excluding high income),Lower middle income,education,prim edu or less,0.170337345471923,0.303753771438889,0.06472533539178504,0.0953516621746324,0.0953516621746324,0.05405071625361241,0.05405071625361241,0.26523980602293573,0.33801176276686207,0.6619882372331378,0.10018691542126582,0.0706431454368257,0.09117444635388061,0.24575900355955713,0.054353959480748976,0.059584859057667305,0.15980993470427665,0.04213666325920376,0.05411726468847927,0.12286983415339434,0.12932466114897456,0.1473796651928883,0.15798579603507812,0.07697893394852379,0.288843149349523,Latin America & Caribbean
Latin America & Caribbean (excluding high income),Lower middle income,education,secondary edu or more,0.563277190733336,0.402900639528574,0.263202712020542,0.210489431996917,0.210489431996917,0.188271211377835,0.188271211377835,0.3894153116604171,0.646372736634425,0.3536272633655754,0.273265341377542,0.510064907840721,0.263314147904814,0.216821737602273,0.1710933731274221,0.18505435784224317,0.307792366928231,0.168995936823947,0.2221203633997685,0.13086482439480568,0.2217513623287507,0.17088410029120454,0.1770362572337031,0.159734677365663,0.589384473214091,Latin America & Caribbean
Latin America & Caribbean (excluding high income),Lower middle income,education,prim edu or less,0.367754212405094,0.2846545556514,0.07806606275056538,0.0958755213825441,0.0958755213825441,0.105293141279181,0.10529314127918099,0.27179310454697175,0.390408753035575,0.6095912469644243,0.155669594364546,0.523049982920316,0.136584657468531,0.299592404306491,0.07506969500050335,0.0693912140508123,0.181800061604034,0.054794410240735864,0.07129242349094997,0.14104395119812782,0.13618126154299248,0.16996355808926258,0.17807155551298898,0.128163189801388,0.2829001906957961,Latin America & Caribbean
High income,High income,education,secondary edu or more,0.966577020973972,0.734595238517185,0.507457003903914,0.568274513417512,0.568274513417512,0.687163634010465,0.687163634010465,0.8564964316411172,0.784794325723263,0.2152056742767369,0.390895795741254,0.586207766994986,0.390895795741254,0.170449527669708,0.445334697544182,0.464566870070522,0.641370025524079,0.560180226629868,0.542962135920948,0.157755101339887,0.71566100888393,0.186638091958222,0.179836064708277,0.233689494214975,0.664365033163264,High income countries
High income,High income,education,prim edu or less,0.870591996972445,0.23872853689857404,0.11808888944172702,0.155624400602891,0.155624400602891,0.222308940268719,0.222308940268719,0.27778694206108373,0.40133668667405,0.5986633133259502,0.237055916811073,0.64232029103954,0.237055916811073,0.383778659751692,0.0863085010095904,0.0863085010095904,0.220931496845135,0.09750064193162089,0.09750064193162089,0.299329711160967,0.286506877282986,0.204158011707499,0.204158011707499,0.310521852082998,0.268198092895302,High income countries
High income,High income,education,secondary edu or more,0.827748526092921,0.273754316881285,0.372772513680481,0.302008709102397,0.302008709102397,0.20389934271134,0.20389934271134,0.4526180154177063,0.586460390586981,0.41353960941301915,0.327940529730549,0.771450078637794,0.327940529730549,0.433992113898731,0.385089592683452,0.390113072428474,0.584500390195961,0.491534470591072,0.48523234864046405,0.319955837242923,0.171008224819098,0.248508620967125,0.231311457815803,0.413380532377685,0.416812324944889,High income countries
High income,High income,education,prim edu or less,0.558292557281771,0.183857446733507,0.10946195544840898,0.07641294411636129,0.07641294411636129,0.05056624158743259,0.050566241587432614,0.30675486407319374,0.402738746966933,0.5972612530330677,0.11045235160067601,0.706743101775808,0.11045235160067599,0.58922236848558,0.195689543765831,0.195689543765831,0.273647229801313,0.246855263715047,0.246855263715047,0.577417605767512,0.0344145019071429,0.208540762327709,0.198571357354325,0.617795345371433,0.250073490834205,High income countries
South Asia (excluding high income),Lower middle income,education,secondary edu or more,0.849415841843192,0.422114783847,0.24791395667381366,0.24614023016046,0.24614023016046,0.1608945066493157,0.1608945066493157,0.3139849046575124,0.573292943776665,0.4267070562233348,0.21105554186819617,0.478167720958403,0.2171229813319996,0.311075840691415,0.17315744357741958,0.19010117609236854,0.247888085855182,0.20552476533143021,0.23452697097955338,0.09156141310604682,0.21422939221700063,0.13488074704941283,0.1367155301701462,0.11179528912828601,0.403353164994086,South Asia
South Asia (excluding high income),Lower middle income,education,prim edu or less,0.753695415930049,0.423333730961934,0.08896210875650518,0.150707083921126,0.150707083921126,0.09559427140293306,0.09559427140293301,0.15728534978476605,0.346338130323251,0.6536618696767493,0.14498430028010556,0.365978811906125,0.12156992205960937,0.257039088697647,0.06225869142642862,0.07831838127682317,0.16503628197175496,0.05839259879179956,0.0631611928981255,0.151923907461714,0.10993455178068194,0.09797124600584806,0.09707628159993206,0.162321215540366,0.275246062707855,South Asia
East Asia & Pacific (excluding high income),Lower middle income,education,secondary edu or more,0.627231144779976,0.592156938551779,0.29842053990751727,0.318086231049652,0.318086231049652,0.2310077947588,0.2310077947588,0.5895340743015259,0.575987158248869,0.4240128417511315,0.154274069855876,0.768704870703824,0.138002145132292,0.602219557799198,0.19776601804676464,0.2066710644461412,0.401959373550832,0.23319509759025278,0.2183520741352872,0.181034650502276,0.22312577462825228,0.16037644291414493,0.18377289719990747,0.23745189290768,0.734526476319927,East Asia & Pacific
East Asia & Pacific (excluding high income),Lower middle income,education,prim edu or less,0.335980335311386,0.500347333272212,0.11849799943038225,0.10227412151446402,0.102274121514464,0.133194972240209,0.133194972240209,0.3181699890817434,0.33809329159425194,0.6619067084057475,0.107000156383593,0.707803765703191,0.09694978815066099,0.590636713980438,0.06256458940242435,0.07127456118007897,0.318844093243192,0.05889385061135738,0.05394525177157772,0.185221414439677,0.14235031157535682,0.10525718979177534,0.1490815352626909,0.196696445574351,0.489255942250012,East Asia & Pacific
Middle East & North Africa (excluding high income),Lower middle income,education,secondary edu or more,0.947167397111923,0.679616481842583,0.443177263904768,0.304726431367354,0.304726431367354,0.304271137851,0.304271137851,0.39962089226805103,0.438037209596501,0.5619627904034991,0.52130783532222,0.631366975716417,0.354616937721545,0.2827677671153193,0.141943520067264,0.166023968088958,0.265650903856834,0.228417180853886,0.20398195579214,0.655455979985149,0.22473170365139583,0.606888198983908,0.562686218182076,0.670692612635847,0.492410383622872,Middle East & North Africa
Middle East & North Africa (excluding high income),Lower middle income,education,prim edu or less,0.903630139362802,0.698451451177737,0.228483859627024,0.07299474271447687,0.0729947427144769,0.175232876731398,0.175232876731398,0.16028910887677017,0.13279365986103087,0.8672063401389698,0.399146482413761,0.600137115031771,0.332650804447178,0.43184094087944563,0.083076312283497,0.106694063049485,0.165420133907534,0.109963884985529,0.08634613421954104,0.7668662142869871,0.11477256594247413,0.647182957956392,0.594200546844162,0.7709664899531739,0.16721848799968397,Middle East & North Africa
Middle East & North Africa (excluding high income),Upper middle income,education,secondary edu or more,0.279547841792463,0.639878392559483,0.2337681336413874,0.21719769968112934,0.2171976996811293,0.2118316681622233,0.2118316681622233,0.31755490318063107,0.5242566315655501,0.47574336843445053,0.23360393817423186,0.553006977740265,0.22502272833440648,0.457212626232722,0.17201629135944102,0.1948601095341812,0.254784726207713,0.22583820931886106,0.23295853994848628,0.177153268110615,0.2278901476083388,0.1445923326156499,0.13857654422956941,0.264874525511802,0.428086862917837,Middle East & North Africa
Middle East & North Africa (excluding high income),Upper middle income,education,prim edu or less,0.191060839195798,0.630066933035395,0.10040198801844269,0.09602003176863716,0.09602003176863716,0.10663488551883311,0.10663488551883311,0.19140539704127213,0.33315480445714096,0.6668451955428593,0.1415912279088866,0.399864058458232,0.16565213359465264,0.309561881831136,0.06265115368202251,0.07214076618739321,0.13603041244257996,0.06443399210177198,0.062288051456508675,0.136125671770411,0.12508066123817202,0.10939602117150923,0.11496565157314112,0.164033353689096,0.24031932693103697,Middle East & North Africa
High income,High income,education,secondary edu or more,0.96195864221715,0.648380296744967,0.53549099887802,0.488413867663983,0.488413867663983,0.523571224283579,0.523571224283579,0.8225887742840392,0.706671282831907,0.2933287171680926,0.699618701891207,0.87165407473569,0.699618701891207,0.15198437961974243,0.300141699795296,0.309028504185319,0.454324453359911,0.423412433469552,0.414116425240473,0.495643057502241,0.521833924539491,0.441787077631273,0.41725616883821093,0.558020291956551,0.732341975155216,High income countries
High income,High income,education,prim edu or less,0.842367488490049,0.413979448292844,0.326451933735668,0.316414834693631,0.316414834693631,0.196909882978196,0.196909882978196,0.37193037714412525,0.404892777407355,0.595107222592645,0.433715094924928,0.657518494825325,0.433715094924928,0.2665750955844223,0.0981406948455214,0.128938068150869,0.247127120091481,0.135462617995571,0.135462617995571,0.652548421610246,0.270452857075482,0.554423046842222,0.500921022962737,0.677612862156305,0.520324367100702,High income countries
High income,High income,education,secondary edu or more,0.9301255491478,0.839559133609361,0.382181126850935,0.541387542419436,0.541387542419436,0.797009776959407,0.797009776959407,0.8075594142472968,0.806851323903215,0.1931486760967846,0.510844848557966,0.673982495018402,0.510844848557966,0.128562084892762,0.41547273455619793,0.416218827704671,0.63534432866017,0.617392196556502,0.616646103408028,0.336067226450996,0.762585284252135,0.466967772506877,0.464842067459917,0.473230234926749,0.643074173690338,High income countries
High income,High income,education,prim edu or less,0.882924391910588,0.662232655740705,0.278019673926769,0.425777446464288,0.425777446464288,0.598380134233185,0.598380134233185,0.6435750800703552,0.751824808551784,0.248175191448216,0.648336914425728,0.751265341952948,0.648336914425728,0.10292842752722,0.217004846707544,0.217004846707544,0.295692249330507,0.295692249330507,0.295692249330507,0.696985384064736,0.4786319540227759,0.685576992174528,0.685576992174528,0.730624889431114,0.557447387898348,High income countries
