regionwb24_hi,incomegroupwb24,group,group2,borrow_any_t_d,fin26a,fin17a_17a1_d,fin17a,fin22a_22a1_22g_d,fin22a,fin24aSD_ND,fin24aP,fin24aN,fin31a_31b,fin30,fin31a,fin31d,fin32_n33_34a,fin32_n33_acc,fin32,fin32_acc,fin34a,fin37_38,fin10,fing2p_acc,fing2p_fin,fing2p,save_any_t_d,account_t_d
Middle East & North Africa (excluding high income),Upper middle income,education,prim edu or less,0.739689538537537,0.10367333902795595,0.02654544439090939,0.08046198879499061,0.06363712348617362,0.06168768099189059,0.607799211217805,0.948492524452174,0.2376636262899623,0.10357842241778276,0.32057451459927,0.10031037270683626,0.30281235700058,0.04554378497506631,0.05949660827735789,0.207675401056382,0.029986949868902713,0.060110503600214665,0.127289194704496,0.0763425756463669,0.08102202640887629,0.07800013761295088,0.141997940112194,0.328413246981712,0.198681618947349
High income,High income,education,secondary edu or more,0.5651933011249342,0.5462570750277649,0.4211870416974083,0.506959307605812,0.5120001213456398,0.45993828824828853,0.8148632640762773,0.741880397540937,0.3108966442817187,0.54080908387742,0.7573403861550653,0.563887399755465,0.24289868891184818,0.32607265766397614,0.442916858394635,0.5744141320266836,0.5684397186315258,0.4493311074122429,0.3046578955932963,0.39627215470342814,0.3498979622049137,0.317027536476066,0.45842108300662043,0.6052503828835408,0.985504330618525
High income,High income,education,prim edu or less,0.4616507456397114,0.27321124306048467,0.23645028556278913,0.27547036898162514,0.1542322725933708,0.23733614716194487,0.6387723839368524,0.7380602634245982,0.34309278476614535,0.3068337000009049,0.5318815963558772,0.1658446911559905,0.37938574914058387,0.17701775551369425,0.18012746473741864,0.2692931757928836,0.19575613165410866,0.20012431361548283,0.5378469097344907,0.23657549922464616,0.41390149119225184,0.30774783205532386,0.3087366017184402,0.5435909885161341,0.929210412523047
High income,High income,education,secondary edu or more,0.5651933011249342,0.5462570750277649,0.4211870416974083,0.506959307605812,0.5120001213456398,0.45993828824828853,0.8148632640762773,0.741880397540937,0.3108966442817187,0.54080908387742,0.7573403861550653,0.563887399755465,0.24289868891184818,0.32607265766397614,0.442916858394635,0.5744141320266836,0.5684397186315258,0.4493311074122429,0.3046578955932963,0.39627215470342814,0.3498979622049137,0.317027536476066,0.45842108300662043,0.6052503828835408,0.901348814700177
High income,High income,education,prim edu or less,0.4616507456397114,0.27321124306048467,0.23645028556278913,0.27547036898162514,0.1542322725933708,0.23733614716194487,0.6387723839368524,0.7380602634245982,0.34309278476614535,0.3068337000009049,0.5318815963558772,0.1658446911559905,0.37938574914058387,0.17701775551369425,0.18012746473741864,0.2692931757928836,0.19575613165410866,0.20012431361548283,0.5378469097344907,0.23657549922464616,0.41390149119225184,0.30774783205532386,0.3087366017184402,0.5435909885161341,0.705506295977132
High income,High income,education,secondary edu or more,0.5651933011249342,0.5462570750277649,0.4211870416974083,0.506959307605812,0.5120001213456398,0.45993828824828853,0.8148632640762773,0.741880397540937,0.3108966442817187,0.54080908387742,0.7573403861550653,0.563887399755465,0.24289868891184818,0.32607265766397614,0.442916858394635,0.5744141320266836,0.5684397186315258,0.4493311074122429,0.3046578955932963,0.39627215470342814,0.3498979622049137,0.317027536476066,0.45842108300662043,0.6052503828835408,0.944796602775869
High income,High income,education,prim edu or less,0.4616507456397114,0.27321124306048467,0.23645028556278913,0.27547036898162514,0.1542322725933708,0.23733614716194487,0.6387723839368524,0.7380602634245982,0.34309278476614535,0.3068337000009049,0.5318815963558772,0.1658446911559905,0.37938574914058387,0.17701775551369425,0.18012746473741864,0.2692931757928836,0.19575613165410866,0.20012431361548283,0.5378469097344907,0.23657549922464616,0.41390149119225184,0.30774783205532386,0.3087366017184402,0.5435909885161341,0.745881587033891
High income,High income,education,secondary edu or more,0.5651933011249342,0.5462570750277649,0.4211870416974083,0.506959307605812,0.5120001213456398,0.45993828824828853,0.8148632640762773,0.741880397540937,0.3108966442817187,0.54080908387742,0.7573403861550653,0.563887399755465,0.24289868891184818,0.32607265766397614,0.442916858394635,0.5744141320266836,0.5684397186315258,0.4493311074122429,0.3046578955932963,0.39627215470342814,0.3498979622049137,0.317027536476066,0.45842108300662043,0.6052503828835408,0.988620554132254
High income,High income,education,prim edu or less,0.4616507456397114,0.27321124306048467,0.23645028556278913,0.27547036898162514,0.1542322725933708,0.23733614716194487,0.6387723839368524,0.7380602634245982,0.34309278476614535,0.3068337000009049,0.5318815963558772,0.1658446911559905,0.37938574914058387,0.17701775551369425,0.18012746473741864,0.2692931757928836,0.19575613165410866,0.20012431361548283,0.5378469097344907,0.23657549922464616,0.41390149119225184,0.30774783205532386,0.3087366017184402,0.5435909885161341,0.975868079174503
Middle East & North Africa (excluding high income),Upper middle income,education,secondary edu or more,0.650995027622309,0.175588611954445,0.130263773792342,0.17865464693102717,0.14134577618354,0.13570339991356,0.614256562421085,0.920993642674425,0.0790063573255751,0.154088815996046,0.368015043335378,0.17988173447990702,0.203045150548917,0.149221304501365,0.1668466465687821,0.281185559276451,0.1377937085203,0.12441503764991002,0.131594729262381,0.18568935819128102,0.16784345623639196,0.159835724175714,0.18584957711446598,0.369749055365664,0.484374629257723
Middle East & North Africa (excluding high income),Upper middle income,education,prim edu or less,0.656578269579517,0.09594117128678378,0.0390811167460727,0.08028383769152975,0.06367139630573859,0.06367139630573859,0.436332968360745,0.807821570646766,0.1921784293532339,0.0884549027604351,0.401758833945272,0.09299367661070956,0.311135463589183,0.039789498013125285,0.05332324442466041,0.221191153820273,0.05728671672700353,0.03262501529096479,0.21614370453408,0.06580784602094086,0.192371028666087,0.154114657222119,0.233629094462568,0.11411941421007399,0.378853728938152
Europe & Central Asia (excluding high income),Upper middle income,education,secondary edu or more,0.643610325307456,0.547657108564353,0.406679597294873,0.289542138621407,0.354344493619806,0.354344493619806,0.508036173930536,0.846383820279885,0.1536161797201153,0.475511026690398,0.536408444257526,0.27503791784679,0.24423262261366457,0.363126993553863,0.438756622071588,0.611333412448151,0.552344515026153,0.469341534284636,0.218341755419154,0.281208525971757,0.293391168896403,0.263181736259253,0.314347867584053,0.557365901415465,0.912365697346181
Europe & Central Asia (excluding high income),Upper middle income,education,prim edu or less,0.528163512954524,0.242003641723627,0.164587447956503,0.150312815220905,0.13280575670133,0.13280575670133,0.405355420475382,0.652101999726607,0.3478980002733927,0.184417755220214,0.23368366431236398,0.061174409529943796,0.2685563896257305,0.048930953015195094,0.212344951794356,0.334040293340933,0.222792600393698,0.05937860161453701,0.291148808333272,0.13769433041761,0.214539731583162,0.170952874858114,0.291148808333272,0.322099298234645,0.580864652855816
Sub-Saharan Africa (excluding high income),Lower middle income,education,secondary edu or more,0.841900623604917,0.628978466785462,0.622656174864904,0.253952839121901,0.427876117508579,0.154692761891192,0.543966010444682,0.980152344205238,0.14572309261460745,0.583979032341871,0.601818399840412,0.141652997993461,0.13686681543565454,0.17401272167063725,0.242381280898082,0.352886553971055,0.317628309296301,0.181919418204502,0.142604109538476,0.19326116091913986,0.174464934146836,0.1313903210454,0.200959222719679,0.760739602926204,0.942597629382282
Sub-Saharan Africa (excluding high income),Lower middle income,education,prim edu or less,0.771487792595604,0.390375619949465,0.385468746780897,0.09497151198513348,0.269396617455098,0.06817045593711568,0.402494853786923,0.93714707835351,0.20074669089728697,0.322043408278977,0.355228283709321,0.051531782486761324,0.18111262184418547,0.10668380325001033,0.154797223319654,0.251796602475742,0.16944009131084903,0.05282354196333172,0.0983445251236422,0.07503384277650069,0.0691299289290459,0.04081138796834291,0.11298739311483802,0.58153145895496,0.816639771317455
High income,High income,education,secondary edu or more,0.5651933011249342,0.5462570750277649,0.4211870416974083,0.506959307605812,0.5120001213456398,0.45993828824828853,0.8148632640762773,0.741880397540937,0.3108966442817187,0.54080908387742,0.7573403861550653,0.563887399755465,0.24289868891184818,0.32607265766397614,0.442916858394635,0.5744141320266836,0.5684397186315258,0.4493311074122429,0.3046578955932963,0.39627215470342814,0.3498979622049137,0.317027536476066,0.45842108300662043,0.6052503828835408,0.986856130151133
High income,High income,education,prim edu or less,0.4616507456397114,0.27321124306048467,0.23645028556278913,0.27547036898162514,0.1542322725933708,0.23733614716194487,0.6387723839368524,0.7380602634245982,0.34309278476614535,0.3068337000009049,0.5318815963558772,0.1658446911559905,0.37938574914058387,0.17701775551369425,0.18012746473741864,0.2692931757928836,0.19575613165410866,0.20012431361548283,0.5378469097344907,0.23657549922464616,0.41390149119225184,0.30774783205532386,0.3087366017184402,0.5435909885161341,0.87409430015156
Europe & Central Asia (excluding high income),Upper middle income,education,secondary edu or more,0.352885000277239,0.21439861273583755,0.203393467692339,0.203393467692339,0.19743906722297325,0.19640825761905706,0.8650934027102,0.993320701293557,0.17531373976517597,0.23661571489002636,0.48219527530788,0.21912141318693892,0.335588081262337,0.202707914017754,0.216667077911747,0.383369357564933,0.297837183818586,0.278561411672476,0.211328236504952,0.159847256013363,0.256866325469362,0.227013239844774,0.277457963600642,0.40127867576312,0.696424096949818
Europe & Central Asia (excluding high income),Upper middle income,education,prim edu or less,0.447943641763435,0.08762137396537206,0.122220113547484,0.122220113547484,0.11010671130347438,0.11010671130347441,0.758513516500918,0.992174848640065,0.3330569255650574,0.14904697969944464,0.393135401382816,0.13550114295448334,0.297469615365449,0.06762520562111071,0.06852441535566645,0.14635054067489,0.0910807506005995,0.0901815408660438,0.384833073011767,0.06795103790094681,0.352359063268202,0.292214899573647,0.399964489630616,0.311965807875927,0.598441169843768
High income,High income,education,secondary edu or more,0.5651933011249342,0.5462570750277649,0.4211870416974083,0.506959307605812,0.5120001213456398,0.45993828824828853,0.8148632640762773,0.741880397540937,0.3108966442817187,0.54080908387742,0.7573403861550653,0.563887399755465,0.24289868891184818,0.32607265766397614,0.442916858394635,0.5744141320266836,0.5684397186315258,0.4493311074122429,0.3046578955932963,0.39627215470342814,0.3498979622049137,0.317027536476066,0.45842108300662043,0.6052503828835408,0.761196680526543
High income,High income,education,prim edu or less,0.4616507456397114,0.27321124306048467,0.23645028556278913,0.27547036898162514,0.1542322725933708,0.23733614716194487,0.6387723839368524,0.7380602634245982,0.34309278476614535,0.3068337000009049,0.5318815963558772,0.1658446911559905,0.37938574914058387,0.17701775551369425,0.18012746473741864,0.2692931757928836,0.19575613165410866,0.20012431361548283,0.5378469097344907,0.23657549922464616,0.41390149119225184,0.30774783205532386,0.3087366017184402,0.5435909885161341,0.573478608172479
Europe & Central Asia (excluding high income),Lower middle income,education,secondary edu or more,0.645553630148395,0.378290691865103,0.214694108854672,0.184813391886893,0.189725878947039,0.185599854631468,0.754843379371131,0.900559833594853,0.0994401664051471,0.443654093158459,0.682526643451516,0.188730791533821,0.223343476782223,0.2047505726627048,0.169615339261072,0.422850651471498,0.331133079481611,0.228862097716631,0.200788463573119,0.219442643992122,0.291999649463869,0.250108263866096,0.341037490973063,0.466782620417448,0.758871883080716
Europe & Central Asia (excluding high income),Lower middle income,education,prim edu or less,0.528628637236847,0.206758848465967,0.07972734717764973,0.07516638130831887,0.122194974318315,0.117634008448984,0.573865012126863,0.811024532296451,0.1889754677035487,0.226194035620361,0.453059051164939,0.0928732025348804,0.22460952561164,0.0832824496560356,0.0712528653965275,0.252838285935106,0.08647253555794898,0.03263146389335819,0.190452357525394,0.0516120674144602,0.16041397334842,0.16041397334842,0.205672027686815,0.260764206509423,0.504794589409373
East Asia & Pacific (excluding high income),Lower middle income,education,secondary edu or more,0.472862406721693,0.253414950728519,0.249019081425189,0.229963103378971,0.21275055206690174,0.20388967990328347,0.637413252626388,0.982235978364096,0.1690860911468078,0.242893353406032,0.636103470547679,0.15584160733223457,0.389758754148039,0.18414799510519025,0.1953619190732974,0.438003418893403,0.212258998432934,0.1994262303979568,0.28476511701465473,0.24463959416643832,0.21344578220249907,0.18593880537303487,0.36890675091491754,0.46671606940738,0.622374310460403
East Asia & Pacific (excluding high income),Lower middle income,education,prim edu or less,0.459799863541976,0.045844760220969616,0.12209957044532099,0.114865449533889,0.1396568523418404,0.13917090371980012,0.396147914870397,0.912115241322498,0.2530014016412604,0.05620225730418321,0.655819586591173,0.0735549346567467,0.595870661476521,0.07990787658367338,0.08403091205330643,0.306947290762633,0.0542287735564628,0.08690757639826738,0.35730054836474173,0.07082768225665631,0.23799238196333164,0.21301349116178317,0.3735325481506849,0.30945197806064,0.273433718636427
High income,High income,education,secondary edu or more,0.5651933011249342,0.5462570750277649,0.4211870416974083,0.506959307605812,0.5120001213456398,0.45993828824828853,0.8148632640762773,0.741880397540937,0.3108966442817187,0.54080908387742,0.7573403861550653,0.563887399755465,0.24289868891184818,0.32607265766397614,0.442916858394635,0.5744141320266836,0.5684397186315258,0.4493311074122429,0.3046578955932963,0.39627215470342814,0.3498979622049137,0.317027536476066,0.45842108300662043,0.6052503828835408,0.974694202455323
